label,message,clean_message
0,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,call plz number show coveragd area urgnt call vasai amp reach clock call plz
0,Are you there in room.,room
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please dont try bullshit make want listen less
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,urgent mobile number awarded prize guaranteed call land line claim valid hr
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,walked mom right stagwood pas right winterstone left victor hill address ltgt
0,The wine is flowing and i'm i have nevering..,wine flowing im nevering
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,look fuckin time fuck think
0,Wait . I will msg after  &lt;#&gt;  min.,wait msg ltgt min
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
0,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",funny fact nobody teach volcano erupt tsunami arise hurricane sway aroundn teach hw choose wife natural disaster happens
1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,maxmonth tcsc web age stop txt stop
0,"Alright we're hooked up, where you guys at",alright hooked guy
0,Lil fever:) now fine:),lil fever fine
0,Thanx a lot...,thanx lot
1,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,day kick euro u kept date latest news result daily removed send get txt stop
0,"Yes, princess. Toledo.",yes princess toledo
0,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",oh thkin goin yogasana den nd go den rush parco nb okie lor u call ready
0,Dear :-/ why you mood off. I cant drive so i brother to drive,dear mood cant drive brother drive
0,"I can. But it will tell quite long, cos i haven't finish my film yet...",tell quite long co havent finish film yet
0,Sounds like something that someone testing me would sayy,sound like something someone testing would sayy
0,Dont show yourself. How far. Put new pictures up on facebook.,dont show far put new picture facebook
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,youve already got flaky parent itsnot supposed child job support parentnot theyre ride age anyway im supposed support ive hurt unintentional hurt nonetheless
0,Mom wants to know where you at,mom want know
0,Our Prasanth ettans mother passed away last night. Just pray for her and family.,prasanth ettans mother passed away last night pray family
0,Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?,wan meet n combine part hows da rest da project going
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,bank granite issue strongbuy explosive pick member nasdaq symbol cdgt per
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,dont b floppy b snappy happy gay chat service photo upload call pmin stop text call
0,Yes fine ,yes fine
0,Pls i wont belive god.not only jesus.,pls wont belive godnot jesus
0,Today my system sh get ready.all is well and i am also in the deep well,today system sh get readyall well also deep well
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",indian r poor india poor country say one swiss bank director say ltgt lac crore indian money deposited swiss bank used taxless budget ltgt yr give ltgt crore job indian village delhi lane road forever free power suply ltgt social project every citizen get monthly ltgt ltgt yr need world bank amp imf loan think money blocked rich politician full right corrupt politician itna forward karo ki pura india padhegm
0,And now electricity just went out fml.,electricity went fml
0,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,thats good let thank god please complete drug lot water beautiful day
0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,course dont tease know simply must see grin keep posted prey loving smile devouring kiss
0,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",poyyarikaturkolathupalayamunjalur posterode dis ltgt
0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,u dont know stubborn didnt even want go hospital kept telling mark im weak sucker hospital weak sucker
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact reply offer video handset anytime network min unlimited text camcorder reply call
0,I wanna watch that movie,wan na watch movie
0,I love working from home :),love working home
0,U 2.,u
0,I wont. So wat's wit the guys,wont wats wit guy
0,Hey... Very inconvenient for your sis a not huh?,hey inconvenient si huh
0,Lol no ouch but wish i'd stayed out a bit longer,lol ouch wish id stayed bit longer
0,I dont understand your message.,dont understand message
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,bu voucher wc marsms log onto discount credit opt reply stop customer care call
0,I jokin oni lar.. Ü busy then i wun disturb ü.,jokin oni lar busy wun disturb
1,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think ur smart win week weekly quiz text play nowtcs winnersclub po box uz gbpweek
0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",idk keep saying youre since moved keep butting head freedom v responsibility im tired much shit deal im barely keeping together get added
0,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,yo chad gymnastics class wan na take site say christian class full
0,Why did I wake up on my own &gt;:(,wake gt
0,I got your back! Do you have any dislikes in bed?,got back dislike bed
1,2/2 146tf150p,tfp
0,Wat uniform? In where get?,wat uniform get
0,I surely dont forgot to come:)i will always be in touch in with you:-),surely dont forgot comei always touch
0,Fine i miss you very much.,fine miss much
0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",call cost guess isnt bad miss ya need ya want ya love ya
0,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,r stayin extra week back next wed rugby weekend hi c u soon
1,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,hi customer loyalty offerthe new nokia mobile txtauction txt word start get tctxt tc pmtmsg
0,How much would it cost to hire a hitman,much would cost hire hitman
0,I've told you everything will stop. Just dont let her get dehydrated.,ive told everything stop dont let get dehydrated
0,"Sorry,in meeting I'll call later",sorryin meeting ill call later
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike
0,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",honey sweetheart darling sexy bun sugar plum loverboy miss boytoy smack as go gym
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",yeah there barely enough room two u x many fucking shoe sorry man see later
0,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",short cute good person dont try prove gud noon
0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,thanx day u r goodmate think ur rite sary asusual u cheered love u franyxxxxx
0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,still havent collected dough pls let know go place sent get control number
